file_id,source_root,relative_path,archive_member_path,project_id,project_name,customer,file_name,extension,size_bytes,modified_time,sha256,content_fingerprint,duplicate_of,primary_role,secondary_tags,drawing_output_type,generator_eligibility,forbidden_signature_match,classification_confidence,basis,parse_status,review_status,notes,absolute_path
SRC-ALL-PROJECTS-FILE-2EC974871A48,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150503盛福-烏日至南屯送水管北段\盛福烏日至南屯送水管(北段)分項成本分析.xls,,1150503,1150503盛福-烏日至南屯送水管北段,盛福,盛福烏日至南屯送水管(北段)分項成本分析.xls,.xls,58880,1782109404.027773,FDD9A94B553765D98B4984067F68FDDB6B9CE2682B451208B36CCC0CAFF7C697,FDD9A94B553765D98B4984067F68FDDB6B9CE2682B451208B36CCC0CAFF7C697,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150503盛福-烏日至南屯送水管北段\盛福烏日至南屯送水管(北段)分項成本分析.xls
SRC-ALL-PROJECTS-FILE-36027CF34F9E,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150503盛福-烏日至南屯送水管北段\盛福烏日至南屯送水管(北段)會議審查.xls,,1150503,1150503盛福-烏日至南屯送水管北段,盛福,盛福烏日至南屯送水管(北段)會議審查.xls,.xls,92160,1782109404.0797725,EB366EEF14731B698ED3DA68482C5D13E6E80C3C7BBDF5E6BA1F2151787B3AF0,EB366EEF14731B698ED3DA68482C5D13E6E80C3C7BBDF5E6BA1F2151787B3AF0,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150503盛福-烏日至南屯送水管北段\盛福烏日至南屯送水管(北段)會議審查.xls
SRC-ALL-PROJECTS-FILE-90B3875B0F74,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150503盛福-烏日至南屯送水管北段\盛福烏日至南屯送水管(北段)生產能力分表.xls,,1150503,1150503盛福-烏日至南屯送水管北段,盛福,盛福烏日至南屯送水管(北段)生產能力分表.xls,.xls,92160,1782109404.0447721,04CBD68F85F21F66A0AE41B5CC99FC4142BDFEAF3E5A59E72D60C740345A4B53,04CBD68F85F21F66A0AE41B5CC99FC4142BDFEAF3E5A59E72D60C740345A4B53,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150503盛福-烏日至南屯送水管北段\盛福烏日至南屯送水管(北段)生產能力分表.xls
SRC-ALL-PROJECTS-FILE-BC2436D9AB95,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150503盛福-烏日至南屯送水管北段\盛福烏日至南屯送水管(北段)訂單成本分析.xls,,1150503,1150503盛福-烏日至南屯送水管北段,盛福,盛福烏日至南屯送水管(北段)訂單成本分析.xls,.xls,58368,1782109404.061775,91075988F17B14FD2157D01F7F225EDB1FAAD80F50C6E4571B90E573FFFF0E13,91075988F17B14FD2157D01F7F225EDB1FAAD80F50C6E4571B90E573FFFF0E13,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150503盛福-烏日至南屯送水管北段\盛福烏日至南屯送水管(北段)訂單成本分析.xls
SRC-ALL-PROJECTS-FILE-58EDC53C6935,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150503盛福-烏日至南屯送水管北段\臺中雲林水源調度-烏日至南屯送水管(北段)-合約.xls,,1150503,1150503盛福-烏日至南屯送水管北段,盛福,臺中雲林水源調度-烏日至南屯送水管(北段)-合約.xls,.xls,93184,1782109404.0957735,C9406F6A20A456B5FD2AD080DB398FC8DBA3D1F4AE14E63A4960E1EF6481700A,C9406F6A20A456B5FD2AD080DB398FC8DBA3D1F4AE14E63A4960E1EF6481700A,,allowed_contract_workbook,,,HUMAN_REVIEW_REQUIRED,False,0.7,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150503盛福-烏日至南屯送水管北段\臺中雲林水源調度-烏日至南屯送水管(北段)-合約.xls
SRC-ALL-PROJECTS-FILE-BBFE470CCA87,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150503盛福-烏日至南屯送水管北段\臺中雲林水源調度-烏日至南屯送水管(北段)-材料清單新.xls,,1150503,1150503盛福-烏日至南屯送水管北段,盛福,臺中雲林水源調度-烏日至南屯送水管(北段)-材料清單新.xls,.xls,98304,1782109404.111773,71C1B65331AC4F7F96CF18DF0AF6353C819F0DF598C24E62966F100A7B5844C6,71C1B65331AC4F7F96CF18DF0AF6353C819F0DF598C24E62966F100A7B5844C6,,allowed_material_list_workbook,,,HUMAN_REVIEW_REQUIRED,False,0.65,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150503盛福-烏日至南屯送水管北段\臺中雲林水源調度-烏日至南屯送水管(北段)-材料清單新.xls
SRC-ALL-PROJECTS-FILE-051C44F34AA2,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\1150504生管文件\1150504榮陳-南投水里鄉水里路148巷延管(未填).xlsx,,1150504,1150504榮陳-南投水里鄉水里路148巷延管,榮陳,1150504榮陳-南投水里鄉水里路148巷延管(未填).xlsx,.xlsx,44489,1782109404.4336448,2D6461C9004F7A5E16B6B01B28993797F569C741BAF70CEC0FA55F4B0DCBC2E3,2D6461C9004F7A5E16B6B01B28993797F569C741BAF70CEC0FA55F4B0DCBC2E3,,forbidden_production_control_file,生管文件,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\1150504生管文件\1150504榮陳-南投水里鄉水里路148巷延管(未填).xlsx
SRC-ALL-PROJECTS-FILE-6E759C1206F9,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\工作記錄單榮陳南投水里鄉水里路148巷延管.xls,,1150504,1150504榮陳-南投水里鄉水里路148巷延管,榮陳,工作記錄單榮陳南投水里鄉水里路148巷延管.xls,.xls,161280,1782109404.2703326,55F9ACD1FF647EC8B50ABA2B22562E98E287F2426D49BD12B552EC1ED33F78A4,55F9ACD1FF647EC8B50ABA2B22562E98E287F2426D49BD12B552EC1ED33F78A4,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\工作記錄單榮陳南投水里鄉水里路148巷延管.xls
SRC-ALL-PROJECTS-FILE-D8022CFA7FBE,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\榮陳南投水里鄉水里巷148號延管生產能力分表.xls,,1150504,1150504榮陳-南投水里鄉水里路148巷延管,榮陳,榮陳南投水里鄉水里巷148號延管生產能力分表.xls,.xls,92160,1782109404.3163488,C163366D29CD24BABB872F6856FF901A10F65143DDEC7BEC14786CC3F99CD1BB,C163366D29CD24BABB872F6856FF901A10F65143DDEC7BEC14786CC3F99CD1BB,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\榮陳南投水里鄉水里巷148號延管生產能力分表.xls
SRC-ALL-PROJECTS-FILE-31FDCA19D043,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\榮陳南投水里鄉水里路148巷延管合約審查.xls,,1150504,1150504榮陳-南投水里鄉水里路148巷延管,榮陳,榮陳南投水里鄉水里路148巷延管合約審查.xls,.xls,92160,1782109404.334333,8EB264828E29DCFAD5791505F673514B0E29D6FF2591087542875D6796D0D267,8EB264828E29DCFAD5791505F673514B0E29D6FF2591087542875D6796D0D267,,allowed_contract_workbook,,,HUMAN_REVIEW_REQUIRED,False,0.7,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\榮陳南投水里鄉水里路148巷延管合約審查.xls
SRC-ALL-PROJECTS-FILE-BC17E152FCB6,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\榮陳南投水里鄉水里路148巷延管訂單成本分析.xls,,1150504,1150504榮陳-南投水里鄉水里路148巷延管,榮陳,榮陳南投水里鄉水里路148巷延管訂單成本分析.xls,.xls,61952,1782109404.3533375,AF638B350C3021998587FFA7E69427E0D7DB165E0C2A713D3F8860AE6174DEC7,AF638B350C3021998587FFA7E69427E0D7DB165E0C2A713D3F8860AE6174DEC7,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\榮陳南投水里鄉水里路148巷延管訂單成本分析.xls
SRC-ALL-PROJECTS-FILE-71FC623D4C56,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\榮陳南投水里鄉水里路148巷延管訂單成本分析分項.xls,,1150504,1150504榮陳-南投水里鄉水里路148巷延管,榮陳,榮陳南投水里鄉水里路148巷延管訂單成本分析分項.xls,.xls,61952,1782109404.3683307,07EA182E090854CD0D9F7853FC9494F3BD873B539F1D2B173CC7078768E48CA7,07EA182E090854CD0D9F7853FC9494F3BD873B539F1D2B173CC7078768E48CA7,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\榮陳南投水里鄉水里路148巷延管訂單成本分析分項.xls
SRC-ALL-PROJECTS-FILE-D322231123F1,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\水里鄉水里路148巷延材料清單.xlsx,,1150504,1150504榮陳-南投水里鄉水里路148巷延管,榮陳,水里鄉水里路148巷延材料清單.xlsx,.xlsx,46747,1782109404.2853303,6C9DC490DF8C7A47D519A0C1C89EB95A22B4FF809D801C12FD87E4F29FD62902,6C9DC490DF8C7A47D519A0C1C89EB95A22B4FF809D801C12FD87E4F29FD62902,,allowed_material_list_workbook,,,HUMAN_REVIEW_REQUIRED,False,0.65,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\水里鄉水里路148巷延材料清單.xlsx
SRC-ALL-PROJECTS-FILE-0114115C55C2,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\水里鄉水里路148巷延管合約.xlsx,,1150504,1150504榮陳-南投水里鄉水里路148巷延管,榮陳,水里鄉水里路148巷延管合約.xlsx,.xlsx,44695,1782109404.3003306,63370F1DD07BED541D8EA27B517946CEB7916AB39653D469099633530CD86F39,63370F1DD07BED541D8EA27B517946CEB7916AB39653D469099633530CD86F39,,allowed_contract_workbook,,,HUMAN_REVIEW_REQUIRED,False,0.7,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150504榮陳-南投水里鄉水里路148巷延管\水里鄉水里路148巷延管合約.xlsx
SRC-ALL-PROJECTS-FILE-DE8CA846FEE0,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\1150505生管文件\1150505榮陳-鹿港彰濱等場站廢水設備改善(未填).xlsx,,1150505,1150505榮陳-鹿港彰濱等場站廢水設備改善,榮陳,1150505榮陳-鹿港彰濱等場站廢水設備改善(未填).xlsx,.xlsx,30089,1782109403.9827697,6DCFB66B16662B79D1F939746F9684AC72572093AE1BE7FC2B07CC149B5F582E,6DCFB66B16662B79D1F939746F9684AC72572093AE1BE7FC2B07CC149B5F582E,,forbidden_production_control_file,生管文件,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\1150505生管文件\1150505榮陳-鹿港彰濱等場站廢水設備改善(未填).xlsx
SRC-ALL-PROJECTS-FILE-7C9611DD41E6,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\工作記錄單榮陳鹿港彰濱等場站廢水設備改善.xls,,1150505,1150505榮陳-鹿港彰濱等場站廢水設備改善,榮陳,工作記錄單榮陳鹿港彰濱等場站廢水設備改善.xls,.xls,160768,1782109403.7347739,F765D0D6C9A9AEBE18EE191E70BED65B74B9E1F8C4853189D95DCD43CD1800AF,F765D0D6C9A9AEBE18EE191E70BED65B74B9E1F8C4853189D95DCD43CD1800AF,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\工作記錄單榮陳鹿港彰濱等場站廢水設備改善.xls
SRC-ALL-PROJECTS-FILE-55293BEEE82C,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\榮陳鹿港彰濱等場廢水設備改善成本分析分項.xls,,1150505,1150505榮陳-鹿港彰濱等場站廢水設備改善,榮陳,榮陳鹿港彰濱等場廢水設備改善成本分析分項.xls,.xls,61952,1782109403.836791,CBD956B1AC5985AAE00E39DA391571214EEFA1813FAA59C70008758D8A92F5EC,CBD956B1AC5985AAE00E39DA391571214EEFA1813FAA59C70008758D8A92F5EC,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\榮陳鹿港彰濱等場廢水設備改善成本分析分項.xls
SRC-ALL-PROJECTS-FILE-D78BA29BE924,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\榮陳鹿港彰濱等場站廢水設備改善會議審查.xls,,1150505,1150505榮陳-鹿港彰濱等場站廢水設備改善,榮陳,榮陳鹿港彰濱等場站廢水設備改善會議審查.xls,.xls,92160,1782109403.8218071,F1E298AB15ABB883CFFD76E84CEA7B07484389B681B849DF48DDCDC0C1FA9198,F1E298AB15ABB883CFFD76E84CEA7B07484389B681B849DF48DDCDC0C1FA9198,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\榮陳鹿港彰濱等場站廢水設備改善會議審查.xls
SRC-ALL-PROJECTS-FILE-3719CC3DA961,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\榮陳鹿港彰濱等場站廢水設備改善生產能力分表.xls,,1150505,1150505榮陳-鹿港彰濱等場站廢水設備改善,榮陳,榮陳鹿港彰濱等場站廢水設備改善生產能力分表.xls,.xls,92160,1782109403.7837706,40C2119850EFC8967E67D8EB63F5A35D7CDED695AE3F29FD90323B9843985654,40C2119850EFC8967E67D8EB63F5A35D7CDED695AE3F29FD90323B9843985654,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\榮陳鹿港彰濱等場站廢水設備改善生產能力分表.xls
SRC-ALL-PROJECTS-FILE-6C721D6AC904,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\榮陳鹿港彰濱等場站廢水設備改善訂單成本分析.xls,,1150505,1150505榮陳-鹿港彰濱等場站廢水設備改善,榮陳,榮陳鹿港彰濱等場站廢水設備改善訂單成本分析.xls,.xls,61952,1782109403.8027737,F2E2DC078138C7E2BC700689C6BE74A6D3A8DA130300919BE10EF509115FB081,F2E2DC078138C7E2BC700689C6BE74A6D3A8DA130300919BE10EF509115FB081,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\榮陳鹿港彰濱等場站廢水設備改善訂單成本分析.xls
SRC-ALL-PROJECTS-FILE-8B1CFF3A83FA,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\生管課用圖、鈑金施工圖、沖孔施工圖\1150505榮陳-鹿港彰濱等場站廢水設備改善(生管用圖).pdf,,1150505,1150505榮陳-鹿港彰濱等場站廢水設備改善,榮陳,1150505榮陳-鹿港彰濱等場站廢水設備改善(生管用圖).pdf,.pdf,1327145,1782109403.8697715,9A5C5C01C038EDD73DE6054F5800D78812FF17EFB50AD25714BCDCB46DD681AE,9A5C5C01C038EDD73DE6054F5800D78812FF17EFB50AD25714BCDCB46DD681AE,,completed_sheetmetal_drawing_reference,生管課用圖|生管用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\生管課用圖、鈑金施工圖、沖孔施工圖\1150505榮陳-鹿港彰濱等場站廢水設備改善(生管用圖).pdf
SRC-ALL-PROJECTS-FILE-9CE6DCAA3077,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\生管課用圖、鈑金施工圖、沖孔施工圖\沖孔施工圖\1150505榮陳-鹿港彰濱等場站廢水設備改善(沖孔施工圖).pdf,,1150505,1150505榮陳-鹿港彰濱等場站廢水設備改善,榮陳,1150505榮陳-鹿港彰濱等場站廢水設備改善(沖孔施工圖).pdf,.pdf,1401319,1782109403.9477723,0F8A4116048BDF68E0FD4832E25677FAA63EB2291F66760A0B69AB0AA759578F,0F8A4116048BDF68E0FD4832E25677FAA63EB2291F66760A0B69AB0AA759578F,,completed_sheetmetal_drawing_reference,生管課用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\生管課用圖、鈑金施工圖、沖孔施工圖\沖孔施工圖\1150505榮陳-鹿港彰濱等場站廢水設備改善(沖孔施工圖).pdf
SRC-ALL-PROJECTS-FILE-9068167CC17C,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\M50505A1-鈑金施工圖.pdf,,1150505,1150505榮陳-鹿港彰濱等場站廢水設備改善,榮陳,M50505A1-鈑金施工圖.pdf,.pdf,93587,1782109403.8977716,D07A5E41E346F9017EC2447AD5AE12C39DCD76DC63FF71873605E1BD000DB7BD,D07A5E41E346F9017EC2447AD5AE12C39DCD76DC63FF71873605E1BD000DB7BD,,completed_sheetmetal_drawing_reference,生管課用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\M50505A1-鈑金施工圖.pdf
SRC-ALL-PROJECTS-FILE-1E3F5BB68743,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\M50505A2-鈑金施工圖.pdf,,1150505,1150505榮陳-鹿港彰濱等場站廢水設備改善,榮陳,M50505A2-鈑金施工圖.pdf,.pdf,64277,1782109403.9137697,36F36588938B337CAB0DFE632C60B33A8B3AE68B0DEB7325608CDE878ED1F178,36F36588938B337CAB0DFE632C60B33A8B3AE68B0DEB7325608CDE878ED1F178,,completed_sheetmetal_drawing_reference,生管課用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\M50505A2-鈑金施工圖.pdf
SRC-ALL-PROJECTS-FILE-201CEC1FAE22,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\鹿港彰濱等場站廢水改善合約.xlsx,,1150505,1150505榮陳-鹿港彰濱等場站廢水設備改善,榮陳,鹿港彰濱等場站廢水改善合約.xlsx,.xlsx,32376,1782109403.7497735,B28D4CF2CAF47666BDFD2B8CAA5EECDFDC120DD8ACD52E8D613DECC726C42D01,B28D4CF2CAF47666BDFD2B8CAA5EECDFDC120DD8ACD52E8D613DECC726C42D01,,allowed_contract_workbook,,,HUMAN_REVIEW_REQUIRED,False,0.7,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\鹿港彰濱等場站廢水改善合約.xlsx
SRC-ALL-PROJECTS-FILE-FA614E892E6F,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\鹿港彰濱等場站廢水改善材料清單.xlsx,,1150505,1150505榮陳-鹿港彰濱等場站廢水設備改善,榮陳,鹿港彰濱等場站廢水改善材料清單.xlsx,.xlsx,33413,1782109403.765774,498C5FF32F57A4AEAB39725879C6E27E28DB4152EA3C2DC7ADD56B482B46E671,498C5FF32F57A4AEAB39725879C6E27E28DB4152EA3C2DC7ADD56B482B46E671,,allowed_material_list_workbook,,,HUMAN_REVIEW_REQUIRED,False,0.65,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150505榮陳-鹿港彰濱等場站廢水設備改善\鹿港彰濱等場站廢水改善材料清單.xlsx
SRC-ALL-PROJECTS-FILE-C4C0376B18C5,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150506榮陳-南臺中淨水場送水管線(管三)\1150506生管文件\1150506榮陳-南臺中淨水場送水管線(管三)(未填).xlsx,,1150506,1150506榮陳-南臺中淨水場送水管線(管三),榮陳,1150506榮陳-南臺中淨水場送水管線(管三)(未填).xlsx,.xlsx,49014,1782109404.628995,EA5407DB22B4011207B4C6B73A808759DC664FC2E9274681456FA293EB0F0421,EA5407DB22B4011207B4C6B73A808759DC664FC2E9274681456FA293EB0F0421,,forbidden_production_control_file,生管文件,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150506榮陳-南臺中淨水場送水管線(管三)\1150506生管文件\1150506榮陳-南臺中淨水場送水管線(管三)(未填).xlsx
SRC-ALL-PROJECTS-FILE-8C65C1DE312E,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150506榮陳-南臺中淨水場送水管線(管三)\南臺中淨水場送水管線工程-管(三)合約.xlsx,,1150506,1150506榮陳-南臺中淨水場送水管線(管三),榮陳,南臺中淨水場送水管線工程-管(三)合約.xlsx,.xlsx,35705,1782109404.4576635,2079EA48BBFC871ABAE4DF2E1993256179406EF6FCBFB9F15BAC4F04DCD7836D,2079EA48BBFC871ABAE4DF2E1993256179406EF6FCBFB9F15BAC4F04DCD7836D,,allowed_contract_workbook,,,HUMAN_REVIEW_REQUIRED,False,0.7,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150506榮陳-南臺中淨水場送水管線(管三)\南臺中淨水場送水管線工程-管(三)合約.xlsx
SRC-ALL-PROJECTS-FILE-B12549830E0B,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150506榮陳-南臺中淨水場送水管線(管三)\南臺中淨水場送水管線工程-管(三)材料清單.xlsx,,1150506,1150506榮陳-南臺中淨水場送水管線(管三),榮陳,南臺中淨水場送水管線工程-管(三)材料清單.xlsx,.xlsx,38059,1782109404.473646,BA80D68A06E019B8F3D7D42186C0DFB3955F04171A5D6EF301AD4C9AB6EB1BCF,BA80D68A06E019B8F3D7D42186C0DFB3955F04171A5D6EF301AD4C9AB6EB1BCF,,allowed_material_list_workbook,,,HUMAN_REVIEW_REQUIRED,False,0.65,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150506榮陳-南臺中淨水場送水管線(管三)\南臺中淨水場送水管線工程-管(三)材料清單.xlsx
