project_id,normalized_project_id,source_root_relative_path,project_family,project_family_source,revision_family,duplicate_family,year_prefix,workbook_candidate_count,candidate_permitted_input_count,strict_permitted_input_count,target_reference_file_candidate_count,inventory_v1_has_all_three_completed_targets,onedrive_availability,current_cohort,development_eligibility,exclusion_reasons,previous_screening_status,previous_bundle_status,current_source_hash_status,generator_candidate_status
1120301,1120301,"112年度工作\112年度工作\1120301核陽-聯電 12A P1_P2 CUB棟 CDA,冰機盤控制配電工程\1120301生管文件",核陽,file_index_customer,REVFAM-112-EE8EFD28119D,DUPFAM-EE1CD08C0CCB,112,6,6,2,4,True,AVAILABLE,PREVIOUS_BUNDLE_REJECTED,PREVIOUS_REJECTION_RETRY_REQUIRED,previous bundle verification rejection requires accepted retry justification,PHASE_C_SCREENED,BUNDLE_VERIFICATION_REJECTED,HASH_RECORDED_ALL_PROJECT_FILES,REFERENCE_COMPLETE_WORKSHEET_REVIEW_REQUIRED
1120302,1120302,112年度工作\112年度工作\112年度工作(已完成)\1120302核陽-聯電 12A P5 水車Q water 電氣工程\1120302生管文件,核陽,file_index_customer,REVFAM-112-1D36F0AF0199,DUPFAM-E2C3C73689FA,112,4,4,1,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120303,1120303,112年度工作\112年度工作\112年度工作(已完成)\1120303核陽-紅外線控制板追加,核陽,file_index_customer,REVFAM-112-5A3803BA68D4,DUPFAM-EAEB0CC6688D,112,3,3,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120304,1120304,112年度工作\112年度工作\1120304榮陳-東山及後壁區水質監控箱\1120304生管文件,榮陳,file_index_customer,REVFAM-112-8959DF035DF6,DUPFAM-FEB611ABD868,112,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120305,1120305,112年度工作\112年度工作\1120305榮陳-鳥嘴潭管九追加PN2盤(臺中鐵路高架化騰空廊道下)\1120305生管文件,榮陳,file_index_customer,REVFAM-112-4C2EE0C53D84,DUPFAM-2CAB560E7B0C,112,7,7,2,3,True,AVAILABLE,PHASE_C_ACCEPTED_ALLOWED_EVAL,ALREADY_ALLOWED_EVAL,already verified ALLOWED_EVAL,PHASE_C_ACCEPTED,ACCEPTED_BUNDLE_CURRENT,HASH_RECORDED_ALL_PROJECT_FILES,REFERENCE_COMPLETE_WORKSHEET_REVIEW_REQUIRED
1120306,1120306,112年度工作\112年度工作\112年度工作(已完成)\1120306詠翔鑫-UPS購買\1120306生管文件,詠翔鑫,file_index_customer,REVFAM-112-C2213815814F,DUPFAM-021F122E05C3,112,2,2,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120307,1120307,112年度工作\112年度工作\1120307榮陳-中興嶺調整池B區\1120307生管文件,榮陳,file_index_customer,REVFAM-112-A3D496E01836,DUPFAM-38FCB0B52088,112,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120308,1120308,112年度工作\112年度工作\1120308濬創-馬稠後儀表箱\1120308生管文件,濬創,file_index_customer,REVFAM-112-47D79A835330,DUPFAM-421EE5155D20,112,7,7,4,4,True,AVAILABLE,PHASE_C_ACCEPTED_ALLOWED_EVAL,ALREADY_ALLOWED_EVAL,already verified ALLOWED_EVAL,PHASE_C_ACCEPTED,ACCEPTED_BUNDLE_CURRENT,HASH_RECORDED_ALL_PROJECT_FILES,REFERENCE_COMPLETE_WORKSHEET_REVIEW_REQUIRED
1120309,1120309,112年度工作\112年度工作\112年度工作(已完成)\1120309西富-聯電用消防箱\1120309生管文件,西富,file_index_customer,REVFAM-112-5452BB0CF0A0,DUPFAM-17DA0B43FFCC,112,2,2,0,3,True,AVAILABLE,PREVIOUS_QUARANTINED_OR_NO_BUNDLE,PREVIOUS_QUARANTINE_EVIDENCE_REQUIRED,previous quarantine/no-bundle requires new deterministic resolving evidence,PHASE_C_SCREENED,QUARANTINED_OR_NO_BUNDLE,HASH_RECORDED_ALL_PROJECT_FILES,REFERENCE_COMPLETE_WORKSHEET_REVIEW_REQUIRED
1120310,1120310,112年度工作\112年度工作\1120310榮陳-中興嶺調整池A區引水管,榮陳,file_index_customer,REVFAM-112-94BACD3C5365,DUPFAM-E6A4EB951861,112,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120311,1120311,112年度工作\112年度工作\1120311榮陳-東港溪至鳳山水庫緩衝池段導水管\1120311生管文件,榮陳,file_index_customer,REVFAM-112-FA3EBD4BFED3,DUPFAM-11D9EEE96696,112,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120312,1120312,112年度工作\112年度工作\1120312國倫-大林新港增設深井機電\1120312生管文件,國倫,file_index_customer,REVFAM-112-47AD7CFA2576,DUPFAM-661A05D2D141,112,7,7,2,2,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120401,1120401,112年度工作\112年度工作\112年度工作(已完成)\1120401詠翔鑫-廣翰辦公室用開關箱\1120401生管文件,詠翔鑫,file_index_customer,REVFAM-112-445466C09262,DUPFAM-D5FDA45FB3FC,112,4,4,1,2,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120402,1120402,112年度工作\112年度工作\112年度工作(已完成)\1120402西富-雙電源控制板(P3.4壓降改善工程)\1120402生管文件,西富,file_index_customer,REVFAM-112-F9ECB765672F,DUPFAM-1475F2533A9D,112,3,3,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120404,1120404,112年度工作\112年度工作\112年度工作(已完成)\1120404亞翔-聯電P6現場更改工程,亞翔,file_index_customer,REVFAM-112-F7336CE94926,DUPFAM-5E95127FE3B9,112,1,1,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120405,1120405,112年度工作\112年度工作\1120405榮陳-台中園區增設智慧用水系統\1120405 生管文件,榮陳,file_index_customer,REVFAM-112-CCCBF1DB9487,DUPFAM-6E94EC5FB9A0,112,7,7,3,2,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120406,1120406,112年度工作\112年度工作\1120406榮陳-溪湖二場東池等快濾設備改善\1120406 生管文件,榮陳,file_index_customer,REVFAM-112-B52447C46FDD,DUPFAM-CB8C856B06CE,112,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120407,1120407,112年度工作\112年度工作\1120407榮陳-112年雲林廠圖控及機房設備升級改善分電盤\1120407生管文件,榮陳,file_index_customer,REVFAM-112-80C5FD305505,DUPFAM-6DE4993FD4A4,112,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120408,1120408,112年度工作\112年度工作\112年度工作(已完成)\1120408國策-北港農工乙級工配題目面板更換,國策,file_index_customer,REVFAM-112-B44862DC3248,DUPFAM-62CBEBB02C34,112,3,3,0,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120409,1120409,112年度工作\112年度工作\112年度工作(已完成)\1120409宗正水位計更換,宗正水位計更換,derived_from_project_name,REVFAM-112-06BA5F651720,DUPFAM-E5CEDD45AA55,112,2,2,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120410,1120410,112年度工作\112年度工作\1120410國倫-竹崎所阿里山及樂野系統\1120410生管文件,國倫,file_index_customer,REVFAM-112-B477A3C8E208,DUPFAM-C2AE44DB3336,112,7,7,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120501,1120501,112年度工作\112年度工作\112年度工作(已完成)\1120501亞翔-聯電接地箱,亞翔,file_index_customer,REVFAM-112-F8F49683FF14,DUPFAM-7C7AAF9C415D,112,3,3,0,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120502,1120502,112年度工作\112年度工作\1120502國倫-鳥嘴潭下游花壇員林系統聯通管\1120502生管文件,國倫,file_index_customer,REVFAM-112-E67CC5C6FEBB,DUPFAM-821A2431AAC4,112,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120503,1120503,112年度工作\112年度工作\1120503國倫竹崎鄉緞繻村等供水\1120503生管文件,國倫竹崎鄉緞繻村等供水,derived_from_project_name,REVFAM-112-DB61DC082ACB,DUPFAM-B0CF56303F75,112,7,7,2,7,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120504,1120504,112年度工作\112年度工作\1120504榮陳寶山鄉華安段社區水位站\1120504生管文件,榮陳寶山鄉華安段社區水位站,derived_from_project_name,REVFAM-112-102F98303313,DUPFAM-30F20CDB8255,112,7,7,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120505,1120505,112年度工作\112年度工作\1120505榮陳屏東科學園區深井機電\1120505生管文件,榮陳屏東科學園區深井機電,derived_from_project_name,REVFAM-112-0D7C13979F9F,DUPFAM-6796F08B3720,112,7,7,2,2,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120506,1120506,112年度工作\112年度工作\112年度工作(已完成)\1120506核陽-聯電 12A P1_P2 CUB棟變壓器追加,核陽,file_index_customer,REVFAM-112-A855FC7963D8,DUPFAM-5B4219110413,112,2,2,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120601,1120601,112年度工作\112年度工作\1120601宇博-鹽埔淨水場\1120601生管文件,宇博,file_index_customer,REVFAM-112-1E4E5086683C,DUPFAM-38E4954B19BD,112,7,7,2,21,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120701,1120701,112年度工作\112年度工作\1120701正安消防-排煙機控制箱\1120701生管文件,正安消防,file_index_customer,REVFAM-112-28D572EAF7F5,DUPFAM-22149AF20842,112,4,4,1,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120702,1120702,112年度工作\112年度工作\1120702榮陳-澎湖風櫃里增設配水池\1120702生管文件,榮陳,file_index_customer,REVFAM-112-F653E7A42433,DUPFAM-A4C6FF4BA000,112,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120703,1120703,112年度工作\112年度工作\1120703榮陳-鳳山廠鳳林路管線汰換\1120703生管文件,榮陳,file_index_customer,REVFAM-112-967C9388BA18,DUPFAM-0FC172F167A8,112,7,7,2,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120704,1120704,112年度工作\112年度工作\112年度工作(已完成)\1120704宗正廠房打掃整理,宗正廠房打掃整理,derived_from_project_name,REVFAM-112-672EAC17B765,DUPFAM-8651E027F0E5,112,1,1,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120705,1120705,112年度工作\112年度工作\1120705核陽-樣品箱製作,核陽,file_index_customer,REVFAM-112-026FFD125A1B,DUPFAM-6AD88C1E280B,112,3,3,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120706,1120706,112年度工作\112年度工作\1120706皓宇-希望之光教會新建工程\1120706生管文件,皓宇,file_index_customer,REVFAM-112-CC23E41B3321,DUPFAM-631D07E30C3B,112,6,6,0,13,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120707,1120707,112年度工作\112年度工作\1120707宗正產業-圍牆清除雜草砍樹,宗正產業,file_index_customer,REVFAM-112-0418D694674E,DUPFAM-CC69BD0E7EF1,112,1,1,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120708,1120708,112年度工作\112年度工作\1120708榮陳-彰南蓄配水池第一期工程\1120708生管文件,榮陳,file_index_customer,REVFAM-112-152AB272A54A,DUPFAM-625C8F829C37,112,6,6,2,58,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120801,1120801,112年度工作\112年度工作\1120801顯茂-聯電資源創生中心新建工程\1120801生管文件,顯茂,file_index_customer,REVFAM-112-1D0364070395,DUPFAM-945DE07D8295,112,10,10,5,28,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120802,1120802,112年度工作\112年度工作\1120802詠翔鑫-箱體製作\生管課用圖、鈑金施工圖、沖孔施工圖,詠翔鑫,file_index_customer,REVFAM-112-309B46118BD7,DUPFAM-3555800C218D,112,1,1,0,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120803,1120803,112年度工作\112年度工作\1120803瑨億水電-竹山鎮桂林里延管\1120803生管文件,瑨億水電,file_index_customer,REVFAM-112-0EFD30AAF162,DUPFAM-EBE1D81A3DB9,112,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120804,1120804,112年度工作\112年度工作\1120804亞睿科技-山上淨水場下游送水管3-1\1120804生管文件,亞睿科技,file_index_customer,REVFAM-112-9AEA1B650A1A,DUPFAM-406871F16FB6,112,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120805,1120805,112年度工作\112年度工作\1120805核陽-聯電UT-16F開關箱工程,核陽,file_index_customer,REVFAM-112-B743824503D6,DUPFAM-F6FF1F8B81E5,112,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120806,1120806,112年度工作\112年度工作\1120806核陽-氨氮場現場修改工程,核陽,file_index_customer,REVFAM-112-1778B1598F93,DUPFAM-4504AF9B8143,112,0,0,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets|no potential permitted source workbook in current inventory,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120807,1120807,112年度工作\112年度工作\1120807榮陳-草屯平林加壓站配水池\1120807生管文件,榮陳,file_index_customer,REVFAM-112-153FD7B6F724,DUPFAM-2E7AE652E0BC,112,7,7,2,11,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120808,1120808,112年度工作\112年度工作\1120808榮陳-員林二場13號井機電\1120808生管文件,榮陳,file_index_customer,REVFAM-112-4D37D3AC5C32,DUPFAM-18D3239812AD,112,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120809,1120809,112年度工作\112年度工作\112年度工作(已完成)\1120809核陽-聯電UT8F開關箱工程,核陽,file_index_customer,REVFAM-112-85E2AA7EFCC1,DUPFAM-2752C54B9004,112,2,2,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120901,1120901,112年度工作\112年度工作\1120901金展空調-電盤製作,金展空調,file_index_customer,REVFAM-112-7B945DFD6EFA,DUPFAM-7951AB5A237C,112,3,3,0,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120902,1120902,112年度工作\112年度工作\1120902辰永亮-佳里分行新建工程（佳里第一銀行行舍）\1120902生管文件,辰永亮,file_index_customer,REVFAM-112-E183266AEE09,DUPFAM-F3D19BEA3244,112,11,11,0,49,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120903,1120903,112年度工作\112年度工作\1120903新陳-歸仁所南北松加壓站\1120903生管文件,新陳,file_index_customer,REVFAM-112-066CFA69A891,DUPFAM-98878A8A03B6,112,7,7,2,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1120904,1120904,112年度工作\112年度工作\1120904新陳-鳥嘴潭下游送水管B-4-1\1120904生管文件,新陳,file_index_customer,REVFAM-112-EF6C0D7EBA9B,DUPFAM-849AE1923852,112,7,7,2,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
